Object Name,Field Label,Field Name,Type,External ID,Length,Digits,Precision,Formula,Reference To,Picklist?
Offer__c,Last Closing Milestone Reached,Last_Closing_Milestone_Reached__c,string,1,43,0,0,"if(not(isblank(Offer_Fall_Out_Date__c)), """", 

if( 
OR( 
AND(OR(Program_Record_Type__c = ""HUD Day One Flow Asset"", Program_Record_Type__c = ""HUD Final Waiver""),NOT(ISBLANK(Conveyance_Funds_Received_Date__c))), 
AND(NOT(OR(Program_Record_Type__c = ""HUD Day One Flow Asset"", Program_Record_Type__c = ""HUD Final Waiver"")),NOT(ISBLANK(APWire_Funds_Date__c)))	
),""K. Closed"", 

if(not(isblank( Final_HUD_Upload_Date__c )),""J.Final HUD Received"", 

if(ispickval( Prelim_HUD_1_Status__c,""Approved&Uploaded""),""I. HUD-1 Approved"", 

if(not(isblank( Quit_Claim_Deed_Executed_by_Servicer__c)), ""H. QCD Executed"", 

if(not(isblank( Date_PSA_Fully_Executed__c )),""G. Contract Fully Executed"", 

if(ispickval(Is_Winning_Bid__c,""Yes""),""F. Pending Contract"","""")))))))","",0
Offer__c,Occupancy Status,Occupancy_Status__c,string,1,43,0,0,Auction_Event__r.Occupancy_Status__c,"",0
Offer__c,Property Address,Property_Address__c,string,1,43,0,0,Auction_Event__r.Property_Address__c,"",0
Offer__c,Property City,Property_City__c,string,1,43,0,0,Auction_Event__r.Property_City__c,"",0
Offer__c,Property Country,Property_Country__c,string,1,43,0,0,Auction_Event__r.Property_Country__c,"",0
Offer__c,Property County,Property_County__c,string,1,43,0,0,Auction_Event__r.Property_County__c,"",0
Offer__c,Property District,Property_District__c,string,1,43,0,0,Auction_Event__r.Property_District__c,"",0
Offer__c,Property Postal Code,Property_Postal_Code__c,string,1,43,0,0,Auction_Event__r.Property_Postal_Code__c,"",0
Offer__c,Property State,Property_State__c,string,1,43,0,0,Auction_Event__r.Property_State__c,"",0
Offer__c,Property Type,Property_Type__c,string,1,43,0,0,Auction_Event__r.Property_Type__c,"",0
Offer__c,Reserve Price,Reserve_Price__c,currency,1,43,0,18,Auction__r.Auction_Reserve_Price__c,"",0
Offer__c,Days to Close,Days_to_Close__c,double,1,43,0,18,Estimated_Closing_Date__c  -TODAY(),"",0
Offer__c,CORE ID,CORE_ID__c,string,1,43,0,0,,"",0
Offer__c,Client ID,Bidder_ID__c,string,1,43,0,0,,"",0
Offer__c,Bidder First Name,Bidder_First_Name__c,string,1,43,0,0,,"",0
Offer__c,Bidder Last Name,Bidder_Last_Name__c,string,1,43,0,0,,"",0
Offer__c,Bid Amount,Bid_Amount__c,currency,1,43,0,18,,"",0
Offer__c,Is Winning Bid?,Is_Winning_Bid__c,picklist,1,43,0,0,,"",1
Offer__c,Event ID,Event_ID__c,string,1,43,0,0,,"",0
Offer__c,Bid Date/Time,Bid_Date_Time__c,datetime,1,43,0,0,,"",0
Offer__c,Deed Received from DocEx,Deed_Received_from_DocEx__c,date,1,43,0,0,,"",0
Offer__c,OOA Flag,Recapture_Flag__c,boolean,1,43,0,0,,"",0
Offer__c,Total Purchase Price,Total_Purchase_Price__c,currency,1,43,0,18,,"",0
Offer__c,Unique Bidder?,Unique_Bidder__c,boolean,1,43,0,0,,"",0
Offer__c,Bidder User Name,Bidder_User_Name__c,string,1,43,0,0,,"",0
Offer__c,Bidder Property Address,Bidder_Property_Address__c,string,1,43,0,0,,"",0
Offer__c,Bidder Property City,Bidder_Property_City__c,string,1,43,0,0,,"",0
Offer__c,Bidder Property State,Bidder_Property_State__c,string,1,43,0,0,,"",0
Offer__c,Bidder Property Postal Code,Bidder_Property_Postal_Code__c,string,1,43,0,0,,"",0
Offer__c,Bidder Phone - Cell,Bidder_Phone_Cell__c,phone,1,43,0,0,,"",0
Offer__c,Bidder Phone - Work,Bidder_Phone_Work__c,phone,1,43,0,0,,"",0
Offer__c,Bidder Email,Bidder_Email__c,email,1,43,0,0,,"",0
Offer__c,Bidder,Bidder__c,reference,1,43,0,0,,Contact,0
Offer__c,Claims Notification Rec'd,Claims_Notification_Rec_d__c,date,1,43,0,0,,"",0
Offer__c,Buyer Executed Audit,Date_Buyer_Executed_Contract_Audited__c,date,1,43,0,0,,"",0
Offer__c,ADC Prelim HUD1 Review Status,Prelim_HUD_1_Status__c,picklist,1,43,0,0,,"",1
Offer__c,Buyer's Agent,Buyer_s_Agent__c,reference,1,43,0,0,,Contact,0
Offer__c,Finance Type,Finance_Type__c,picklist,1,43,0,0,,"",1
Offer__c,Loan Type,Lender__c,picklist,1,43,0,0,,"",1
Offer__c,Proposed Auction Contribution,Proposed_Auction_Contribution__c,currency,1,43,0,18,,"",0
Offer__c,Claims Intake Rec'd,Claims_Intake_Rec_d__c,date,1,43,0,0,,"",0
Offer__c,ADC Offer Sent to Offer Received,ADC_Offer_Sent_to_Offer_Received__c,double,1,43,0,18,"if(not(isblank( Date_PSA_Fully_Executed__c )),Date_PSA_Fully_Executed__c- Contract_To_Seller__c  ,

if(and(not(isblank( PSA_Upload_Date__c )),isblank(Date_PSA_Fully_Executed__c)),
 TODAY()-Contract_To_Seller__c ,NULL))","",0
Offer__c,Final HUD Upload Date,Final_HUD_Upload_Date__c,date,1,43,0,0,,"",0
Offer__c,Buyer's Premium,Buyer_s_Premium__c,currency,1,43,0,17,,"",0
Offer__c,Cancellation Request Sent,Cancellation_Request_Sent__c,date,1,43,0,0,,"",0
Offer__c,Servicer Cancellation Status,Servicer_Cancellation_Status__c,picklist,1,43,0,0,,"",1
Offer__c,Return EMD,Return_EMD__c,boolean,1,43,0,0,,"",0
Offer__c,Servicer Approved Cancel Date,Servicer_Approved_Cancellation_Date__c,date,1,43,0,0,,"",0
Offer__c,Buyer Signed Cancel Uploaded,Date_Buyer_Signed_Cancel_Docs_Uploaded__c,date,1,43,0,0,,"",0
Offer__c,Final Cancellation Date,Final_Cancellation_Date__c,date,1,43,0,0,,"",0
Offer__c,Cancellation Reason,Cancellation_Reason__c,picklist,1,43,0,0,,"",1
Offer__c,Requestor,Requestor__c,picklist,1,43,0,0,,"",1
Offer__c,Assigned to Buyer Considering,Assigned_to_Buyer_Considering__c,double,1,43,0,18,OOA_Buyer_Considering__c -  Date_Assigned_to_Bid_Specialist__c,"",0
Offer__c,Assigned to Final OOA Sale Status,Assigned_to_Final_OOA_Sale_Status__c,double,1,43,0,18,OOA_Final_Status_Date__c -  Date_Assigned_to_Bid_Specialist__c,"",0
Offer__c,Assigned to Pending RPC,Assigned_to_Pending_RPC__c,double,1,43,0,18,OOA_Pending_RPC_Date__c -  Date_Assigned_to_Bid_Specialist__c,"",0
Offer__c,ADC Deed Sent to Deed Executed,ADC_Deed_Sent_to_Deed_Executed__c,double,1,43,0,18,"if(not(isblank( Quit_Claim_Deed_Executed_by_Servicer__c)), Quit_Claim_Deed_Executed_by_Servicer__c- Deed_Sent__c ,
if(and(isblank(Quit_Claim_Deed_Executed_by_Servicer__c ),not(isblank( Date_PSA_Fully_Executed__c ))),TODAY()- Deed_Sent__c,NULL))","",0
Offer__c,Servicer Extension Decision,Servicer_Extension_Decision__c,picklist,1,43,0,0,,"",1
Offer__c,Est. Disbursement Date,Buyer_Signed_HUD__c,date,1,43,0,0,,"",0
Offer__c,Lockbox Code,Lockbox_Code__c,string,1,43,0,0,,"",0
Offer__c,EMD Amount,EMD_Amount__c,currency,1,43,0,18,,"",0
Offer__c,Co-Buyer Name,Co_Buyer_Name__c,string,1,43,0,0,,"",0
Offer__c,Closing Company Name,Closing_Company_Name__c,string,1,43,0,0,Auction__r.ADC_Closing_Company__r.Name,"",0
Offer__c,Escrow Office,Escrow_Office_2__c,string,1,43,0,0,Auction__r.Title_Research__r.Escrow_Office__r.Name,"",0
Offer__c,Closing Company Phone,Closing_Company_Phone__c,string,1,43,0,0,Auction__r.ADC_Closing_Company__r.Phone,"",0
Offer__c,Closing Company Email,Closing_Company_Email__c,string,1,43,0,0,Auction__r.ADC_Closing_Company__r.Email__c,"",0
Offer__c,Settlement Date,Settlement_Date__c,date,1,43,0,0,,"",0
Offer__c,Disbursement Date,Disbursement_Date__c,date,1,43,0,0,,"",0
Offer__c,Per Diem Amount,Per_Diem__c,currency,1,43,0,18,,"",0
Offer__c,Days Contract from Seller to Deed Sent,Days_Contract_from_Seller_to_Deed_Sent__c,double,1,43,0,18,Deed_Sent__c -  Date_PSA_Fully_Executed__c,"",0
Offer__c,Days Contract from Seller to Fund Date,Days_Contract_from_Seller_to_Fund_Date__c,double,1,43,0,18,APWire_Funds_Date__c -  Date_PSA_Fully_Executed__c,"",0
Offer__c,EMD Return to buyer,EMD_Return_to_buyer__c,currency,1,43,0,18,,"",0
Offer__c,EMD Retained,EMD_Retained__c,currency,1,43,0,18,,"",0
Offer__c,Auction.com Closer Name,Auction_com_Closer_Name__c,picklist,1,43,0,0,,"",1
Offer__c,Auction End Date,Auction_End_Date__c,date,1,43,0,0,Auction_Event__r.End_Date__c,"",0
Offer__c,Closing Company Contact,Closing_Company_Contact__c,reference,1,43,0,0,,Contact,0
Offer__c,Days Deed Executed to Est. Disbursement,Days_Deed_Executed_to_Est_Disbursement__c,double,1,43,0,18,Buyer_Signed_HUD__c -  Quit_Claim_Deed_Executed_by_Servicer__c,"",0
Offer__c,Contract To Seller,Contract_To_Seller__c,date,1,43,0,0,,"",0
Offer__c,Servicer,Servicer__c,string,1,43,0,0,TEXT(Auction__r.Asset__r.Servicer__c),"",0
Offer__c,Cancellation Sent to Buyer,Cancellation_Sent_to_Buyer__c,date,1,43,0,0,,"",0
Offer__c,Days FCL Deed Recorded to Verified,Days_FCL_Deed_Recorded_to_Verified__c,double,1,43,0,18,Auction__r.FCL_Deed_Recording_Verified_Date__c -  Auction__r.FCL_Deed_Recorded_Date__c,"",0
Offer__c,Property ID,Property_ID__c,string,1,43,0,0,Auction__r.Property_ID__c,"",0
Offer__c,Date Sent to Seller,Date_Extension_Sent_Seller__c,date,1,43,0,0,,"",0
Offer__c,Date Received from Seller,Date_Extension_Received_from_Seller__c,date,1,43,0,0,,"",0
Offer__c,Sent to Seller,Cancellation_Sent_to_Seller__c,date,1,43,0,0,,"",0
Offer__c,Received from Seller,Cancellation_Received_from_Seller__c,date,1,43,0,0,,"",0
Offer__c,Lending Status,Lending_Status__c,picklist,1,43,0,0,,"",1
Offer__c,Other Phone,Other_Phone__c,phone,1,43,0,0,,"",0
Offer__c,Items Needed to Close,Items_Needed_to_Close__c,multipicklist,1,43,0,0,,"",1
Offer__c,Buyer Company Name,Buyer_Company_Name__c,string,1,43,0,0,,"",0
Offer__c,Account #,Account_Number__c,string,1,43,0,0,,"",0
Offer__c,ADC Final HUD Upload to Fund Date,ADC_Final_HUD_Upload_to_Fund_Date__c,double,1,43,0,18,"if(not(isblank( APWire_Funds_Date__c )),APWire_Funds_Date__c - Final_HUD_Upload_Date__c ,
if(and(isblank(APWire_Funds_Date__c),not(isblank(Final_HUD_Upload_Date__c))),TODAY()-Final_HUD_Upload_Date__c,NULL))","",0
Offer__c,Conveyance Funds Amount,Conveyance_Funds_Amount__c,currency,1,43,0,18,,"",0
Offer__c,Delay Code,Delay_Code__c,picklist,1,43,0,0,,"",1
Offer__c,Delay Details,Delay_Details__c,picklist,1,43,0,0,,"",1
Offer__c,Servicer Confirmed Receipt of Funds,Conveyance_Funds_Received_Date__c,date,1,43,0,0,,"",0
Offer__c,Co-Buyer,Co_Buyer__c,reference,1,43,0,0,,Contact,0
Offer__c,First Priority Item Needed to Close,First_Priority_Item_Needed_to_Close__c,picklist,1,43,0,0,,"",1
Offer__c,Second Priority Item Needed to Close,Second_Priority_Item_Needed_to_Close__c,picklist,1,43,0,0,,"",1
Offer__c,Third Priority Item Needed to Close,Third_Priority_Item_Needed_to_Close__c,picklist,1,43,0,0,,"",1
Offer__c,Deed Type,Deed_Type__c,picklist,1,43,0,0,,"",1
Offer__c,Subject To Status,Subject_To_Status__c,picklist,1,43,0,0,,"",1
Offer__c,Buyer Increased Bid Amount,Buyer_Increased_Bid_Amount__c,currency,1,43,0,18,,"",0
Offer__c,Buyer Counter Response,Buyer_Counter_Response__c,picklist,1,43,0,0,,"",1
Offer__c,Seller Requested Counter Amount,Seller_Requested_Counter_Amount__c,currency,1,43,0,18,,"",0
Offer__c,Post Closing Deed Recorded Date,Post_Closing_Deed_Recorded_Date__c,date,1,43,0,0,,"",0
Offer__c,Post Closing Deed Received Date,Post_Closing_Deed_Received_Date__c,date,1,43,0,0,,"",0
Offer__c,Escrow Time,Escrow_Time__c,double,1,43,0,18,"IF(
  AND(
   NOT(ISBLANK(Conveyance_Funds_Received_Date__c)),
   NOT(ISBLANK(Date_PSA_Fully_Executed__c))
  ),
 Conveyance_Funds_Received_Date__c -  Date_PSA_Fully_Executed__c,

 IF(
   AND(
    ISBLANK(Conveyance_Funds_Received_Date__c),
    NOT(ISBLANK(Date_PSA_Fully_Executed__c))
   ),
  TODAY() - Date_PSA_Fully_Executed__c,

  NULL
 )
)","",0
Offer__c,Total Time to Close,Total_Time_to_Close__c,double,1,43,0,18,Conveyance_Funds_Received_Date__c  -  Auction__r.FCL_Sale_Date__c,"",0
Offer__c,Subject To Modified Date,Subject_To_Modified_Date__c,date,1,43,0,0,,"",0
Offer__c,Subject To Modified By,Subject_To_Modified_By__c,string,1,43,0,0,,"",0
Offer__c,Net Buyer's Premium,Net_Buyer_s_Premium__c,currency,1,43,0,18,"if(and(contains( Tracking_ID__c ,""RHF""), Auction_Event__r.Start_Date__c >= date(2014,1,17)), Purchase_Price__c *0.05-Proposed_Auction_Contribution__c, Standard_BP__c -Proposed_Auction_Contribution__c)","",0
Offer__c,Offer Postponement Comments,Offer_Postponement_Comments__c,textarea,1,43,0,0,,"",0
Offer__c,Closing Instructions,Closing_Instructions__c,string,1,43,0,0,"IF(
  AND(
   Auction__r.RecordType.Name = ""BAC HUD Day One"",
   ISBLANK(Buyer_s_Agent__c),
   Auction_End_Date__c > DATE(2014,05,31)
  ),
HYPERLINK(""https://www.appextremes.com/apps/Conga/Composer.aspx""
& ""?sessionId="" & $Api.Session_ID
& ""&serverUrl="" & $Api.Partner_Server_URL_80
& ""&id="" & Id
& ""&OFN="" & Name
& ""-Closing_Instructions""
& ""&TemplateId=a0E40000013DNij""
& ""&queryid=a0G4000000AUadc?pv0="" & Id
& ""&LG4=1&LG3=2&LGAttachOption=2""
& ""&DS7=13"", ""Flow Closing Instructions (NO BP)""),

IF(
  AND(
   Auction__r.RecordType.Name = ""BAC HUD Day One"",
   NOT(ISBLANK(Buyer_s_Agent__c)),
   Auction_End_Date__c > DATE(2014,05,31)
  ),
HYPERLINK(""https://www.appextremes.com/apps/Conga/Composer.aspx""
& ""?sessionId="" & $Api.Session_ID
& ""&serverUrl="" & $Api.Partner_Server_URL_80
& ""&id="" & Id
& ""&OFN="" & Name
& ""-Closing_Instructions""
& ""&TemplateId=a0E40000013DNiZ""
& ""&queryid=a0G4000000AUadc?pv0="" & Id
& ""&LG4=1&LG3=2&LGAttachOption=2""
& ""&DS7=13"", ""Flow 1% Closing Instructions (NO BP)""),

IF(
  AND(
   Auction__r.RecordType.Name = ""BAC HUD Day One"",
   ISBLANK(Buyer_s_Agent__c)
  ),
HYPERLINK(""https://www.appextremes.com/apps/Conga/Composer.aspx""
& ""?sessionId="" & $Api.Session_ID
& ""&serverUrl="" & $Api.Partner_Server_URL_80
& ""&id="" & Id
& ""&OFN="" & Name
& ""-Closing_Instructions""
& ""&TemplateId=a0E40000013C11H""
& ""&queryid=a0G4000000AUadc?pv0="" & Id
& ""&LG4=1&LG3=2&LGAttachOption=2""
& ""&DS7=13"", ""Flow Closing Instructions""),

IF(
  AND(
   Auction__r.RecordType.Name = ""BAC HUD Day One"",
   NOT(ISBLANK(Buyer_s_Agent__c))
  ),
HYPERLINK(""https://www.appextremes.com/apps/Conga/Composer.aspx""
& ""?sessionId="" & $Api.Session_ID
& ""&serverUrl="" & $Api.Partner_Server_URL_80
& ""&id="" & Id
& ""&OFN="" & Name
& ""-Closing_Instructions""
& ""&TemplateId=a0E40000013CLPr""
& ""&queryid=a0G4000000AUadc?pv0="" & Id
& ""&LG4=1&LG3=2&LGAttachOption=2""
& ""&DS7=13"", ""Flow 1% Closing Instructions""),

IF( 
Auction__r.RecordType.Name = ""Citi 2nd Look Flow"", 
HYPERLINK(""https://www.appextremes.com/apps/Conga/Composer.aspx"" 
& ""?sessionId="" & $Api.Session_ID 
& ""&serverUrl="" & $Api.Partner_Server_URL_80 
& ""&id="" & Id 
& ""&OFN="" & Name 
& ""-Closing_Instructions"" 
& ""&TemplateId=a0E4000001AKV6X"" 
& ""&queryid=a0G4000000AUadc?pv0="" & Id 
& ""&LG4=1&LG3=2&LGAttachOption=2"" 
& ""&DS7=13"", ""Citi Closing Instructions""),

     ""No Template Available""
)))))","",0
Offer__c,Purchase Price,Purchase_Price__c,currency,1,43,0,18,,"",0
Offer__c,Standard BP,Standard_BP__c,currency,1,43,0,18,"if( Bid_Amount__c <50000,2500,Bid_Amount__c *0.05)","",0
Offer__c,Auction Record Type,Auction_Record_Type__c,string,1,43,0,0,Auction__r.RecordType.Name,"",0
Offer__c,Closing Company,Closing_Company__c,reference,1,43,0,0,,Account,0
Offer__c,Program Record Type,Program_Record_Type__c,string,1,43,0,0,Auction__r.Program_Record_Type__c,"",0
Offer__c,Date Prelim HUD Approved by Servicer,Date_Prelim_HUD_Approved_by_Servicer__c,date,1,43,0,0,,"",0
Offer__c,Date Prelim HUD to Servicer,Date_Prelim_HUD_to_Servicer__c,date,1,43,0,0,,"",0
Offer__c,Title Research ID,Title_Research_ID__c,string,1,43,0,0,Auction__r.Title_Research__c,"",0
Offer__c,Postponement Reason,Postponement_Reason__c,string,1,43,0,0,,"",0
Offer__c,Postponement Additional Details,Postponement_Additional_Details__c,string,1,43,0,0,,"",0
Offer__c,Initial PCOE,Initial_PCOE__c,date,1,43,0,0,"IF(ISBLANK(Date_PSA_Fully_Executed__c), NULL, Date_PSA_Fully_Executed__c + 15)","",0
Offer__c,Sync Closing Milestone,Sync_Closing_Milestone__c,boolean,1,43,0,0,,"",0
Offer__c,ADC Entity Name - Buyer Premium,ADC_Entity_Name_Buyer_Premium__c,string,1,43,0,0,"CASE(Property_State__c, 
 ""AL"", ""Auction.com, LLC"", ""AZ"", ""Auction.com, LLC"",
 ""AR"", ""Auction.com, LLC"", ""CA"", ""Auction.com, LLC"",
 ""CO"", ""Auction.com, LLC"", ""CT"", ""Auction.com, LLC"",
 ""DE"", ""Auction.com, LLC"", ""DC"", ""Auction.com, LLC"",
 ""FL"", ""Auction.com, LLC"", ""GA"", ""Auction.com, LLC"",
 ""ID"", ""Auction.com, LLC"", ""IN"", ""Auction.com, LLC"",
 ""KS"", ""Auction.com, LLC"", ""KY"", ""Auction.com, LLC"",
 ""LA"", ""Auction.com, LLC"", ""MD"", ""Auction.com, LLC"",
 ""MN"", ""Auction.com, LLC"", ""MS"", ""Auction.com, LLC"",
 ""NJ"", ""Auction.com, LLC"", ""NM"", ""Auction.com, LLC"",
 ""ND"", ""Auction.com, LLC"", ""OH"", ""Auction.com, LLC"",
 ""OK"", ""Auction.com, LLC"", ""OR"", ""Auction.com, LLC"",
 ""SC"", ""Auction.com, LLC"", ""TX"", ""Auction.com, LLC"",
 ""UT"", ""Auction.com, LLC"", ""VT"", ""Auction.com, LLC"",
 ""WI"", ""Auction.com, LLC"",
 ""AK"", ""Auction.com, Inc."", ""HI"", ""Auction.com, Inc."",
 ""IL"", ""Auction.com, Inc."", ""IA"", ""Auction.com, Inc."",
 ""ME"", ""Auction.com, Inc."", ""MO"", ""Auction.com, Inc."",
 ""NE"", ""Auction.com, Inc."", ""NY"", ""Auction.com, Inc."",
 ""RI"", ""Auction.com, Inc."", ""TN"", ""Auction.com, Inc."",
 ""VA"", ""Auction.com, Inc."", ""WV"", ""Auction.com, Inc."",
 ""WY"", ""Auction.com, Inc."",
 ""MI"", ""Auction.com"", ""MT"", ""Auction.com"",
 ""NC"", ""Auction.com"", ""SD"", ""Auction.com"", 
 ""MA"", ""Real Estate Disposition Corporation"", ""NV"", ""Real Estate Disposition Corporation"",
 ""NH"", ""Real Estate Disposition, LLC"", ""PA"", ""REDC"", 
 NULL
)","",0
Offer__c,Days PTR Order to Received,Days_PTR_Order_to_Received__c,double,1,43,0,18,Auction__r.Date_Cert_of_Title_Received__c -  Auction__r.Date_Cert_of_Title_Ordered__c,"",0
Offer__c,# of HOA Demands,Number_of_HOA_Demands__c,double,1,43,0,18,,"",0
Offer__c,# of HOA Demands w/ Payoff Amt Completed,Number_of_HOA_Demands_w_Payoff_Amt_Comp__c,double,1,43,0,18,,"",0
Offer__c,Total Lien/Demand Payoff Amount,Total_Lien_Demand_Payoff_Amount__c,currency,1,43,0,18,,"",0
Offer__c,Listing Agent,Listing_Agent__c,reference,1,43,0,0,,Contact,0
Offer__c,New Extension to Buyer,New_Extension_to_Buyer__c,string,1,43,0,0,"IF( 
CONTAINS(Auction__r.RecordType.Name,""BAC""),
HYPERLINK(""https://www.appextremes.com/apps/Conga/Composer.aspx"" 
& ""?sessionId="" & $Api.Session_ID 
& ""&serverUrl="" & $Api.Partner_Server_URL_80 
& ""&id="" & Id 
& ""&OFN="" & Name 
& ""-Extension-Buyer-BAC"" 
& ""&TemplateId=a0E40000011agEt"" 
& ""&queryid=a0G4000000DecKp?pv0="" & Id 
& ""&DS7=13""
& ""&DefaultPdf=1"", ""BAC - Extension to Buyer""),
IF(
CONTAINS(Auction__r.RecordType.Name, ""NSM""), 
HYPERLINK(""https://www.appextremes.com/apps/Conga/Composer.aspx"" 
& ""?sessionId="" & $Api.Session_ID 
& ""&serverUrl="" & $Api.Partner_Server_URL_80 
& ""&id="" & Id 
& ""&OFN="" & Name 
& ""-Extension-Buyer-NSM"" 
& ""&TemplateId=a0E40000013C966"" 
& ""&queryid=a0G4000000DecKp?pv0="" & Id 
& ""&DS7=13"" 
& ""&DefaultPdf=1"", ""NSM - Extension to Buyer""), 
IF(
CONTAINS(Auction__r.RecordType.Name, ""WFC""), 
HYPERLINK(""https://www.appextremes.com/apps/Conga/Composer.aspx"" 
& ""?sessionId="" & $Api.Session_ID 
& ""&serverUrl="" & $Api.Partner_Server_URL_80 
& ""&id="" & Id 
& ""&OFN="" & Name 
& ""-Extension-Buyer-WFC"" 
& ""&TemplateId=a0E40000013Eoyu"" 
& ""&queryid=a0G4000000DecKp?pv0="" & Id 
& ""&DS7=13"" 
& ""&DefaultPdf=1"", ""WFC - Extension to Buyer""),
IF(
CONTAINS(Auction__r.RecordType.Name, ""Citi""), 
HYPERLINK(""https://www.appextremes.com/apps/Conga/Composer.aspx"" 
& ""?sessionId="" & $Api.Session_ID 
& ""&serverUrl="" & $Api.Partner_Server_URL_80 
& ""&id="" & Id 
& ""&OFN="" & Name 
& ""-Extension-Buyer-Citi"" 
& ""&TemplateId=a0E4000001AJDj8"" 
& ""&queryid=a0G4000000DecKp?pv0="" & Id 
& ""&DS7=13"" 
& ""&DefaultPdf=1"", ""Citi - Extension to Buyer""), 
""No Extension Available"" 
))))","",0
Offer__c,New Extension to Seller,New_Extension_to_Seller__c,string,1,43,0,0,"IF( 
CONTAINS(Auction__r.RecordType.Name,""BAC""),
HYPERLINK(""https://www.appextremes.com/apps/Conga/Composer.aspx"" 
& ""?sessionId="" & $Api.Session_ID 
& ""&serverUrl="" & $Api.Partner_Server_URL_80 
& ""&id="" & Id 
& ""&OFN="" & Name 
& ""-Extension-Seller-BAC"" 
& ""&TemplateId=a0E40000011afDM"" 
& ""&queryid=a0G4000000DecKp?pv0="" & Id 
& ""&DS7=13""
& ""&DefaultPdf=1"", ""BAC - Extension to Seller""),
IF(
CONTAINS(Auction__r.RecordType.Name, ""NSM""), 
HYPERLINK(""https://www.appextremes.com/apps/Conga/Composer.aspx"" 
& ""?sessionId="" & $Api.Session_ID 
& ""&serverUrl="" & $Api.Partner_Server_URL_80 
& ""&id="" & Id 
& ""&OFN="" & Name 
& ""-Extension-Seller-NSM"" 
& ""&TemplateId=a0E40000013C961"" 
& ""&queryid=a0G4000000DecKp?pv0="" & Id 
& ""&DS7=13""
& ""&DefaultPdf=1"", ""NSM - Extension to Seller""), 
IF(
CONTAINS(Auction__r.RecordType.Name, ""WFC""), 
HYPERLINK(""https://www.appextremes.com/apps/Conga/Composer.aspx"" 
& ""?sessionId="" & $Api.Session_ID 
& ""&serverUrl="" & $Api.Partner_Server_URL_80 
& ""&id="" & Id 
& ""&OFN="" & Name 
& ""-Extension-Seller-WFC"" 
& ""&TemplateId=a0E40000013Eoyz"" 
& ""&queryid=a0G4000000DecKp?pv0="" & Id 
& ""&DS7=13""
& ""&DefaultPdf=1"", ""WFC - Extension to Seller""), 
IF(
CONTAINS(Auction__r.RecordType.Name, ""Citi""), 
HYPERLINK(""https://www.appextremes.com/apps/Conga/Composer.aspx"" 
& ""?sessionId="" & $Api.Session_ID 
& ""&serverUrl="" & $Api.Partner_Server_URL_80 
& ""&id="" & Id 
& ""&OFN="" & Name 
& ""-Extension-Seller-Citi"" 
& ""&TemplateId=a0E4000001AJDj3"" 
& ""&queryid=a0G4000000DecKp?pv0="" & Id 
& ""&DS7=13""
& ""&DefaultPdf=1"", ""Citi - Extension to Seller""),
""No Extension Available"" 
))))","",0
Offer__c,New Cancellation to Buyer,New_Cancellation_to_Buyer__c,string,1,43,0,0,"IF( 
CONTAINS(Auction__r.RecordType.Name,""BAC""),
HYPERLINK(""https://www.appextremes.com/apps/Conga/Composer.aspx"" 
& ""?sessionId="" & $Api.Session_ID 
& ""&serverUrl="" & $Api.Partner_Server_URL_80 
& ""&id="" & Id 
& ""&OFN="" & Name 
& ""-Cancellation-Buyer-BAC"" 
& ""&TemplateId=a0E40000011akhT"" 
& ""&queryid=a0G4000000DecKp?pv0="" & Id 
& ""&DS7=13""
& ""&DefaultPdf=1"", ""BAC - Cancellation to Buyer""),
IF(
CONTAINS(Auction__r.RecordType.Name, ""NSM""), 
HYPERLINK(""https://www.appextremes.com/apps/Conga/Composer.aspx"" 
& ""?sessionId="" & $Api.Session_ID 
& ""&serverUrl="" & $Api.Partner_Server_URL_80 
& ""&id="" & Id 
& ""&OFN="" & Name 
& ""-Cancellation-Buyer-NSM"" 
& ""&TemplateId=a0E40000013C96V"" 
& ""&queryid=a0G4000000DecKp?pv0="" & Id 
& ""&DS7=13""
& ""&DefaultPdf=1"", ""NSM - Cancellation to Buyer""),
IF(
CONTAINS(Auction__r.RecordType.Name, ""WFC""), 
HYPERLINK(""https://www.appextremes.com/apps/Conga/Composer.aspx"" 
& ""?sessionId="" & $Api.Session_ID 
& ""&serverUrl="" & $Api.Partner_Server_URL_80 
& ""&id="" & Id 
& ""&OFN="" & Name 
& ""-Cancellation-Buyer-WFC"" 
& ""&TemplateId=a0E40000013EozJ"" 
& ""&queryid=a0G4000000DecKp?pv0="" & Id 
& ""&DS7=13""
& ""&DefaultPdf=1"", ""WFC - Cancellation to Buyer""),
IF(
CONTAINS(Auction__r.RecordType.Name, ""Citi""), 
HYPERLINK(""https://www.appextremes.com/apps/Conga/Composer.aspx"" 
& ""?sessionId="" & $Api.Session_ID 
& ""&serverUrl="" & $Api.Partner_Server_URL_80 
& ""&id="" & Id 
& ""&OFN="" & Name 
& ""-Cancellation-Buyer-Citi"" 
& ""&TemplateId=a0E4000001AJDjN"" 
& ""&queryid=a0G4000000DecKp?pv0="" & Id 
& ""&DS7=13""
& ""&DefaultPdf=1"", ""Citi - Cancellation to Buyer""),
""No Cancellation Available"" 
))))","",0
